split,index,image_id
train,4469,MY_370244
train,4470,BA_388223
train,4471,MMY_67970
train,4472,MY_309631
train,4473,MO_68925
train,4474,PLATELET_898485
train,4475,LY_752671
train,4476,BA_932159
train,4477,LY_102859
train,4478,EO_456484
train,4479,PLATELET_354841
train,4480,ERB_60139
train,4481,EO_141524
train,4482,SNE_22896
train,4483,MMY_332653
train,4484,EO_80261
train,4485,LY_468574
train,4486,ERB_546922
train,4487,SNE_10898
train,4488,MMY_81744
train,4489,PLATELET_761652
train,4490,MY_380682
train,4491,BNE_680440
train,4492,EO_813056
train,4493,MO_212604
train,4494,MO_212295
train,4495,LY_182632
train,4496,BNE_955849
train,4497,PLATELET_761591
train,4498,BNE_227495
train,4499,EO_24835
train,4500,BA_75331
train,4501,PLATELET_284060
train,4502,ERB_208701
train,4503,BNE_903428
train,4504,PLATELET_767089
train,4505,LY_420634
train,4506,EO_850248
train,4507,PMY_581406
train,4508,PMY_756364
train,4509,LY_136500
train,4510,MO_666057
train,4511,MO_513345
train,4512,ERB_327961
train,4513,PLATELET_728615
train,4514,PMY_860847
train,4515,ERB_172373
train,4516,MO_945498
train,4517,SNE_104445
train,4518,MO_707494
train,4519,EO_957683
train,4520,ERB_644566
train,4521,IG_225880
train,4522,ERB_189611
train,4523,EO_842254
train,4524,MO_673929
train,4525,BA_273793
train,4526,PLATELET_217445
train,4527,PLATELET_198187
train,4528,SNE_185661
train,4529,MO_271310
train,4530,MMY_718083
train,4531,EO_810194
train,4532,IG_400070
train,4533,BNE_352317
train,4534,MY_56227
train,4535,SNE_54408
train,4536,EO_68522
train,4537,SNE_739636
train,4538,EO_484252
train,4539,SNE_804499
train,4540,LY_759072
train,4541,MO_97872
train,4542,BA_634115
train,4543,MY_81654
train,4544,MY_73498
train,4545,MO_144054
train,4546,PLATELET_741867
train,4547,PMY_924153
train,4548,BA_92330
train,4549,BNE_358715
train,4550,PMY_474846
train,4551,EO_889759
train,4552,MO_405929
train,4553,SNE_836601
train,4554,EO_461608
train,4555,MY_570138
train,4556,MY_529769
train,4557,MO_624758
train,4558,BNE_289809
train,4559,SNE_831814
train,4560,ERB_881701
train,4561,EO_928972
train,4562,SNE_726181
train,4563,MY_288699
train,4564,LY_342034
train,4565,LY_249136
train,4566,BNE_617577
train,4567,BNE_344695
train,4568,PLATELET_476757
train,4569,BNE_839791
train,4570,BA_691117
train,4571,ERB_649896
train,4572,PMY_330168
train,4573,MMY_568774
train,4574,BA_93046
train,4575,IG_229795
train,4576,EO_446449
train,4577,BA_495847
train,4578,MO_499033
train,4579,EO_681039
train,4580,BNE_546901
train,4581,LY_918494
train,4582,EO_643332
train,4583,BA_583859
train,4584,BA_351114
train,4585,EO_679301
train,4586,BNE_697892
train,4587,LY_741846
train,4588,MMY_323757
train,4589,EO_823852
train,4590,EO_126461
train,4591,SNE_508478
train,4592,BA_760001
train,4593,MO_692079
train,4594,ERB_551920
train,4595,SNE_189642
train,4596,ERB_448264
train,4597,BNE_207654
train,4598,PLATELET_369626
train,4599,EO_95954
train,4600,MO_797990
train,4601,MY_573045
train,4602,MMY_43496
train,4603,MY_101046
train,4604,EO_853158
train,4605,MO_439999
train,4606,PLATELET_464816
train,4607,BNE_461221
train,4608,BA_796878
train,4609,LY_223403
train,4610,EO_927576
train,4611,SNE_613572
train,4612,PMY_668839
train,4613,MMY_771253
train,4614,PLATELET_993625
train,4615,MMY_345736
train,4616,EO_626851
train,4617,BNE_894142
train,4618,LY_390727
train,4619,PLATELET_777779
train,4620,PMY_872284
train,4621,MY_692306
train,4622,PLATELET_715036
train,4623,MY_236401
train,4624,EO_948531
train,4625,BNE_427592
train,4626,SNE_664415
train,4627,PLATELET_813728
train,4628,PLATELET_997286
train,4629,LY_38503
train,4630,IG_132866
train,4631,MMY_525728
train,4632,BA_115323
train,4633,SNE_512050
train,4634,ERB_676437
train,4635,BNE_913828
train,4636,LY_231853
train,4637,EO_892127
train,4638,MY_766577
train,4639,PLATELET_859348
train,4640,MY_616290
train,4641,EO_786462
train,4642,ERB_949264
train,4643,PLATELET_462005
train,4644,BNE_376738
train,4645,ERB_670267
train,4646,SNE_929430
train,4647,MY_245827
train,4648,IG_234558
train,4649,PMY_949834
train,4650,BNE_24354
train,4651,EO_174724
train,4652,EO_22156
train,4653,MMY_119577
train,4654,EO_457748
train,4655,PLATELET_603956
train,4656,PLATELET_8089
train,4657,MMY_431496
train,4658,ERB_99360
train,4659,LY_273921
train,4660,PLATELET_783709
train,4661,MY_429336
train,4662,BNE_212149
train,4663,PLATELET_185759
train,4664,EO_599188
train,4665,BNE_856696
train,4666,PLATELET_794794
train,4667,SNE_65396
train,4668,MY_741987
train,4669,BNE_644247
train,4670,EO_660629
train,4671,MO_873686
train,4672,PLATELET_626367
train,4673,SNE_561932
train,4674,LY_606151
train,4675,BA_459209
train,4676,EO_36361
train,4677,BA_61113
train,4678,BNE_230180
train,4679,ERB_710065
train,4680,EO_621337
train,4681,EO_986725
train,4682,BA_147282
train,4683,ERB_681068
train,4684,BNE_576989
train,4685,PMY_724701
train,4686,EO_826646
train,4687,ERB_665913
train,4688,EO_756267
train,4689,MY_99005
train,4690,LY_575185
train,4691,ERB_811700
train,4692,BA_221009
train,4693,MO_267923
train,4694,EO_357600
train,4695,PLATELET_104489
train,4696,MMY_347827
train,4697,MO_791974
train,4698,EO_248809
train,4699,PMY_819459
train,4700,LY_95212
train,4701,PLATELET_891598
train,4702,EO_51829
train,4703,BA_210917
train,4704,MMY_857453
train,4705,MMY_253876
train,4706,EO_657449
train,4707,MO_345398
train,4708,SNE_785064
train,4709,BA_888511
train,4710,MO_578642
train,4711,LY_217524
train,4712,EO_231321
train,4713,ERB_546850
train,4714,PMY_514938
train,4715,EO_819918
train,4716,MY_69589
train,4717,BNE_874904
train,4718,SNE_898586
train,4719,ERB_83936
train,4720,MO_257525
train,4721,EO_823567
train,4722,MO_821957
train,4723,MY_812838
train,4724,MY_556385
train,4725,MY_67602
train,4726,MO_226222
train,4727,EO_906650
train,4728,PLATELET_359177
train,4729,LY_324819
train,4730,SNE_892103
train,4731,PLATELET_429565
train,4732,PLATELET_597343
train,4733,SNE_171033
train,4734,MMY_486384
train,4735,MMY_310921
train,4736,EO_926947
train,4737,ERB_174098
train,4738,MMY_700228
train,4739,EO_449362
train,4740,MMY_237339
train,4741,LY_609443
train,4742,ERB_454550
train,4743,PLATELET_807451
train,4744,PLATELET_320420
train,4745,PLATELET_137898
train,4746,LY_623093
train,4747,MMY_279784
train,4748,LY_358883
train,4749,SNE_928405
train,4750,PLATELET_773759
train,4751,PLATELET_787323
train,4752,BNE_442322
train,4753,EO_50923
train,4754,EO_841899
train,4755,EO_317781
train,4756,BNE_168987
train,4757,LY_752008
train,4758,LY_524589
train,4759,PMY_916015
train,4760,BA_455128
train,4761,PMY_497134
train,4762,SNE_751245
train,4763,ERB_993246
train,4764,MO_96448
train,4765,MO_467052
train,4766,LY_881717
train,4767,MY_927181
train,4768,BA_223799
train,4769,MO_155861
train,4770,SNE_755678
train,4771,MO_100695
train,4772,LY_225365
train,4773,SNE_840511
train,4774,BNE_7119
train,4775,MO_29936
train,4776,EO_527213
train,4777,BNE_771331
train,4778,LY_196284
train,4779,BA_95396
train,4780,EO_129196
train,4781,MY_918544
train,4782,MO_187065
train,4783,EO_114381
train,4784,PLATELET_647094
train,4785,MO_112339
train,4786,PMY_722414
train,4787,LY_709834
train,4788,BNE_260247
train,4789,BA_296311
train,4790,PMY_521964
train,4791,LY_59662
train,4792,EO_677021
train,4793,BA_854375
train,4794,LY_314069
train,4795,BNE_962661
train,4796,MO_721550
train,4797,LY_171137
train,4798,MMY_622675
train,4799,SNE_699973
train,4800,PMY_515807
train,4801,ERB_233793
train,4802,SNE_339538
train,4803,EO_681139
train,4804,EO_265718
train,4805,BA_10622
train,4806,EO_136177
train,4807,BNE_766669
train,4808,PLATELET_839084
train,4809,MO_37056
train,4810,EO_68346
train,4811,PLATELET_775333
train,4812,EO_199651
train,4813,ERB_133877
train,4814,EO_325893
train,4815,EO_549367
train,4816,PLATELET_878651
train,4817,MMY_613176
train,4818,EO_214830
train,4819,LY_776513
train,4820,PMY_20723
train,4821,PLATELET_116070
train,4822,BNE_960086
train,4823,LY_872377
train,4824,MO_529996
train,4825,SNE_842479
train,4826,LY_707113
train,4827,PLATELET_598951
train,4828,SNE_620042
train,4829,PMY_516388
train,4830,MY_796308
train,4831,PLATELET_695274
train,4832,BNE_760668
train,4833,ERB_125962
train,4834,SNE_405383
train,4835,IG_847216
train,4836,PLATELET_960789
train,4837,LY_937401
train,4838,PLATELET_821182
train,4839,MY_288231
train,4840,PLATELET_51604
train,4841,PLATELET_762344
train,4842,SNE_328930
train,4843,PLATELET_509462
train,4844,BA_680879
train,4845,ERB_758667
train,4846,MO_597225
train,4847,LY_200918
train,4848,PLATELET_597134
train,4849,MO_807614
train,4850,BNE_968691
train,4851,PMY_589542
train,4852,LY_935379
train,4853,EO_276645
train,4854,SNE_465548
train,4855,LY_579967
train,4856,MO_915714
train,4857,MMY_501847
train,4858,PLATELET_897238
train,4859,ERB_972205
train,4860,PMY_755032
train,4861,BNE_55624
train,4862,LY_807924
train,4863,MY_822104
train,4864,SNE_504600
train,4865,BNE_73023
train,4866,BA_583166
train,4867,SNE_508294
train,4868,MO_645730
train,4869,BNE_653147
train,4870,SNE_817325
train,4871,BA_55966
train,4872,SNE_596188
train,4873,PLATELET_519444
train,4874,SNE_209080
train,4875,ERB_779578
train,4876,EO_455519
train,4877,BNE_291790
train,4878,BA_497743
train,4879,EO_573590
train,4880,MO_455421
train,4881,MO_928617
train,4882,PLATELET_61534
train,4883,EO_337120
train,4884,ERB_672860
train,4885,ERB_740140
train,4886,ERB_75450
train,4887,SNE_215075
train,4888,ERB_43211
train,4889,BA_377664
train,4890,BNE_965001
train,4891,EO_378582
train,4892,EO_817876
train,4893,MO_332437
train,4894,PLATELET_905261
train,4895,LY_175126
train,4896,EO_375714
train,4897,PMY_918745
train,4898,BA_466566
train,4899,IG_719838
train,4900,PLATELET_963675
train,4901,PLATELET_459459
train,4902,BA_712958
train,4903,LY_683648
train,4904,MMY_514496
train,4905,MO_531560
train,4906,BNE_113314
train,4907,MO_920985
train,4908,MO_843798
train,4909,BNE_105000
train,4910,EO_734621
train,4911,BNE_482975
train,4912,EO_291883
train,4913,EO_222692
train,4914,MY_824930
train,4915,EO_901206
train,4916,SNE_961724
train,4917,PMY_208227
train,4918,LY_83666
train,4919,SNE_323944
train,4920,ERB_879375
train,4921,PLATELET_903525
train,4922,PLATELET_773103
train,4923,BA_588625
train,4924,LY_485381
train,4925,BA_588492
train,4926,BNE_472143
train,4927,ERB_104607
train,4928,BA_319331
train,4929,MY_773503
train,4930,LY_245216
train,4931,BA_633824
train,4932,SNE_634877
train,4933,MY_870693
train,4934,EO_28192
train,4935,PLATELET_809901
train,4936,ERB_912279
train,4937,LY_321533
train,4938,PLATELET_124214
train,4939,EO_961935
train,4940,BNE_972679
train,4941,BA_442012
train,4942,LY_259219
train,4943,SNE_444255
train,4944,ERB_871040
train,4945,MO_833433
train,4946,LY_206555
train,4947,BNE_840311
train,4948,IG_545112
train,4949,SNE_597890
train,4950,SNE_874428
train,4951,EO_122588
train,4952,SNE_593008
train,4953,MO_248030
train,4954,ERB_896292
train,4955,EO_552215
train,4956,ERB_433874
train,4957,LY_415263
train,4958,MMY_310312
train,4959,ERB_358975
train,4960,EO_815051
train,4961,EO_993513
train,4962,EO_524648
train,4963,PLATELET_914479
train,4964,BNE_275511
train,4965,EO_111417
train,4966,EO_16004
train,4967,EO_845966
train,4968,BA_399254
train,4969,PLATELET_159466
train,4970,ERB_69020
train,4971,PLATELET_598116
train,4972,SNE_126871
train,4973,LY_488198
train,4974,EO_703453
train,4975,BNE_850956
train,4976,BNE_7323
train,4977,PLATELET_66545
train,4978,MY_782773
train,4979,MY_621539
train,4980,LY_176821
train,4981,MO_503447
train,4982,SNE_859381
train,4983,SNE_741
train,4984,MY_998617
train,4985,BNE_439737
train,4986,EO_538821
train,4987,ERB_280069
train,4988,PLATELET_380434
train,4989,ERB_287222
train,4990,BA_733311
train,4991,SNE_156637
train,4992,EO_197001
train,4993,ERB_915462
train,4994,SNE_418367
train,4995,BA_20201
train,4996,SNE_401654
train,4997,ERB_761517
train,4998,PLATELET_2726
train,4999,PLATELET_685518
train,5000,ERB_281369
train,5001,BA_744466
train,5002,EO_35880
train,5003,LY_409311
train,5004,MO_887626
train,5005,SNE_483814
train,5006,EO_957702
train,5007,SNE_125792
train,5008,MO_328743
train,5009,PLATELET_517943
train,5010,EO_287970
train,5011,SNE_781224
train,5012,LY_588849
train,5013,MY_848654
train,5014,PLATELET_538883
train,5015,EO_341843
train,5016,MY_866747
train,5017,SNE_513920
train,5018,BNE_331262
train,5019,MY_992073
train,5020,MO_942934
train,5021,BA_218471
train,5022,LY_308596
train,5023,PLATELET_391819
train,5024,LY_294345
train,5025,PLATELET_563857
train,5026,MMY_293917
train,5027,MMY_745800
train,5028,EO_789386
train,5029,BNE_996898
train,5030,PLATELET_312324
train,5031,EO_316082
train,5032,NEUTROPHIL_253260
train,5033,BNE_135566
train,5034,PLATELET_562794
train,5035,MMY_293513
train,5036,SNE_986861
train,5037,ERB_6966
train,5038,SNE_798449
train,5039,ERB_636877
train,5040,BA_615482
train,5041,EO_133370
train,5042,MY_63158
train,5043,PLATELET_128626
train,5044,MO_589643
train,5045,SNE_196369
train,5046,BA_418760
train,5047,IG_265929
train,5048,EO_551942
train,5049,PMY_725335
train,5050,ERB_321118
train,5051,ERB_438007
train,5052,BA_49215
train,5053,SNE_670300
train,5054,MY_397699
train,5055,MO_543694
train,5056,MO_952670
train,5057,BNE_53428
train,5058,ERB_452425
train,5059,BA_479247
train,5060,LY_516086
train,5061,SNE_404174
train,5062,MY_281051
train,5063,EO_355150
train,5064,EO_757859
train,5065,PMY_103033
train,5066,EO_865258
train,5067,LY_153467
train,5068,BNE_315095
train,5069,MY_775034
train,5070,MO_147386
train,5071,MMY_617059
train,5072,EO_325253
train,5073,ERB_694444
train,5074,EO_97617
train,5075,EO_63145
train,5076,SNE_910164
train,5077,MY_379326
train,5078,MO_801295
train,5079,SNE_200666
train,5080,BA_809385
train,5081,MMY_439431
train,5082,MY_600402
train,5083,MO_271560
train,5084,PMY_755784
train,5085,BNE_977528
train,5086,LY_954324
train,5087,LY_277772
train,5088,BNE_615368
train,5089,MO_19376
train,5090,LY_573984
train,5091,EO_644490
train,5092,BNE_305252
train,5093,EO_433563
train,5094,PLATELET_210470
train,5095,MMY_252348
train,5096,EO_573632
train,5097,SNE_419260
train,5098,PLATELET_403424
train,5099,SNE_447846
train,5100,PLATELET_575038
train,5101,MO_702473
train,5102,BA_726199
train,5103,BNE_992020
train,5104,SNE_71295
train,5105,MMY_63678
train,5106,PLATELET_680967
train,5107,SNE_330213
train,5108,MMY_830457
train,5109,ERB_508787
train,5110,MO_775971
train,5111,BNE_174448
train,5112,BA_681430
train,5113,EO_823986
train,5114,MY_823095
train,5115,PLATELET_967945
train,5116,ERB_932819
train,5117,PMY_779527
train,5118,BNE_969932
train,5119,BA_462792
train,5120,SNE_960461
train,5121,EO_36065
train,5122,BA_505139
train,5123,PLATELET_234261
train,5124,EO_202909
train,5125,BNE_435236
train,5126,EO_347529
train,5127,BNE_409791
train,5128,PMY_372408
train,5129,PLATELET_569214
train,5130,PLATELET_930310
train,5131,BNE_115189
train,5132,SNE_442669
train,5133,ERB_13517
train,5134,EO_845169
train,5135,BNE_112944
train,5136,SNE_333737
train,5137,ERB_129181
train,5138,PLATELET_772370
train,5139,LY_894569
train,5140,PLATELET_155592
train,5141,EO_690811
train,5142,LY_999045
train,5143,MY_542181
train,5144,EO_367818
train,5145,PLATELET_463840
train,5146,MY_120338
train,5147,PLATELET_126910
train,5148,SNE_504343
train,5149,MMY_672616
train,5150,EO_247048
train,5151,EO_642891
train,5152,PLATELET_516287
train,5153,MO_881011
train,5154,PMY_463652
train,5155,PLATELET_57525
train,5156,MO_214064
train,5157,EO_703192
train,5158,EO_418465
train,5159,BNE_974504
train,5160,MY_564946
train,5161,BA_119131
train,5162,ERB_456967
train,5163,PLATELET_246544
train,5164,MMY_500548
train,5165,PLATELET_693956
train,5166,MO_794447
train,5167,PLATELET_427277
train,5168,PLATELET_603682
train,5169,PLATELET_908261
train,5170,PLATELET_637239
train,5171,MO_854235
train,5172,ERB_499302
train,5173,BNE_682103
train,5174,MY_238306
train,5175,MY_716224
train,5176,MY_792804
train,5177,EO_975239
train,5178,SNE_198347
train,5179,EO_163661
train,5180,EO_435673
train,5181,MMY_767879
train,5182,PLATELET_689473
train,5183,BA_551430
train,5184,BA_556627
train,5185,MMY_749723
train,5186,EO_511506
train,5187,BNE_596329
train,5188,MY_507649
train,5189,SNE_390997
train,5190,PLATELET_644229
train,5191,EO_696559
train,5192,ERB_602632
train,5193,BA_631580
train,5194,BNE_305440
train,5195,PLATELET_211337
train,5196,EO_809318
train,5197,EO_409320
train,5198,MY_842106
train,5199,SNE_112695
train,5200,EO_732204
train,5201,ERB_396562
train,5202,EO_29874
train,5203,PLATELET_113142
train,5204,PLATELET_689380
train,5205,MMY_823721
train,5206,PLATELET_593952
train,5207,EO_606244
train,5208,MMY_567721
train,5209,PLATELET_330541
train,5210,BA_835645
train,5211,EO_649696
train,5212,LY_649255
train,5213,BNE_848315
train,5214,MO_894080
train,5215,MO_542415
train,5216,PLATELET_119701
train,5217,ERB_850278
train,5218,BNE_889850
train,5219,EO_425984
train,5220,MO_66318
train,5221,EO_178324
train,5222,MMY_803821
train,5223,BNE_389738
train,5224,LY_118333
train,5225,BNE_30042
train,5226,PLATELET_35681
train,5227,EO_936331
train,5228,BNE_93959
train,5229,ERB_957929
train,5230,BA_991965
train,5231,MY_316040
train,5232,PLATELET_92196
train,5233,LY_612132
train,5234,LY_730192
train,5235,EO_477622
train,5236,EO_486747
train,5237,BNE_815174
train,5238,MMY_280082
train,5239,EO_641939
train,5240,SNE_365900
train,5241,MMY_202423
train,5242,MMY_650708
train,5243,BA_747919
train,5244,LY_755997
train,5245,MMY_236459
train,5246,PMY_36647
train,5247,LY_653768
train,5248,PLATELET_410859
train,5249,LY_500097
train,5250,SNE_17636
train,5251,BA_991876
train,5252,PLATELET_884669
train,5253,EO_947563
train,5254,PLATELET_697177
train,5255,SNE_565875
train,5256,EO_151442
train,5257,SNE_494764
train,5258,BA_418041
train,5259,SNE_406667
train,5260,BNE_582893
train,5261,BA_943255
train,5262,PLATELET_89526
train,5263,PLATELET_195102
train,5264,SNE_160733
train,5265,LY_577175
train,5266,MO_294724
train,5267,EO_706620
train,5268,PLATELET_93989
train,5269,MY_892293
train,5270,MMY_681203
train,5271,BA_277489
train,5272,ERB_487019
train,5273,SNE_888286
train,5274,ERB_148707
train,5275,PLATELET_177133
train,5276,EO_810213
train,5277,BNE_253038
train,5278,SNE_426696
train,5279,PLATELET_757839
train,5280,MO_785200
train,5281,MY_36108
train,5282,MMY_479018
train,5283,BNE_945946
train,5284,PLATELET_176013
train,5285,LY_161086
train,5286,EO_358594
train,5287,BA_472669
train,5288,EO_98753
train,5289,EO_152760
train,5290,EO_469322
train,5291,BNE_380493
train,5292,MO_855807
train,5293,BA_314118
train,5294,SNE_81065
train,5295,LY_447144
train,5296,MY_623936
train,5297,ERB_490303
train,5298,MY_561242
train,5299,MY_162415
train,5300,ERB_8694
train,5301,EO_166013
train,5302,BA_405748
train,5303,PLATELET_559926
train,5304,LY_266282
train,5305,BA_154572
train,5306,SNE_85668
train,5307,BA_648725
train,5308,PMY_517806
train,5309,EO_544830
train,5310,MMY_777961
train,5311,MY_50428
train,5312,BA_107595
train,5313,PLATELET_64222
train,5314,LY_486418
train,5315,LY_260346
train,5316,EO_998250
train,5317,MO_349949
train,5318,MY_938984
train,5319,BNE_868025
train,5320,MMY_330437
train,5321,EO_42604
train,5322,PLATELET_839392
train,5323,SNE_304452
train,5324,LY_853677
train,5325,BA_206112
train,5326,PLATELET_677848
train,5327,LY_660274
train,5328,BA_499865
train,5329,BNE_767862
train,5330,MY_692958
train,5331,MO_612867
train,5332,EO_531455
train,5333,EO_863038
train,5334,EO_548205
train,5335,MMY_973184
train,5336,MMY_177949
train,5337,LY_123592
train,5338,LY_38716
train,5339,PLATELET_988252
train,5340,SNE_336220
train,5341,MY_47749
train,5342,MY_324087
train,5343,MY_347254
train,5344,BNE_2234
train,5345,PLATELET_623003
train,5346,ERB_163499
train,5347,LY_515199
train,5348,MO_205404
train,5349,EO_341940
train,5350,PLATELET_958068
train,5351,BNE_839717
train,5352,MMY_400904
train,5353,SNE_707186
train,5354,PLATELET_539958
train,5355,BNE_59680
train,5356,ERB_661277
train,5357,MO_532846
train,5358,SNE_134204
train,5359,BA_206130
train,5360,SNE_395866
train,5361,PMY_614431
train,5362,SNE_647035
train,5363,EO_521159
train,5364,PLATELET_293445
train,5365,MMY_142249
train,5366,PLATELET_680314
train,5367,SNE_823772
train,5368,PLATELET_520409
train,5369,SNE_904978
train,5370,EO_602651
train,5371,PLATELET_488080
train,5372,SNE_870699
train,5373,MMY_297253
train,5374,ERB_202430
train,5375,ERB_831368
train,5376,MY_598679
train,5377,PLATELET_745693
train,5378,ERB_993620
train,5379,PLATELET_687638
train,5380,EO_788297
train,5381,ERB_478866
train,5382,BA_685684
train,5383,EO_533759
train,5384,SNE_332943
train,5385,LY_604428
train,5386,EO_31773
train,5387,BA_698312
train,5388,MO_189358
train,5389,SNE_334920
train,5390,BNE_215066
train,5391,MO_828359
train,5392,EO_429010
train,5393,MO_148895
train,5394,BNE_278119
train,5395,PMY_889992
train,5396,ERB_868941
train,5397,BA_126424
train,5398,LY_476903
train,5399,PLATELET_569598
train,5400,SNE_897716
train,5401,LY_343524
train,5402,EO_697519
train,5403,EO_247944
train,5404,BNE_336245
train,5405,MMY_303175
train,5406,MO_256430
train,5407,MO_821329
train,5408,LY_323391
train,5409,BNE_297581
train,5410,MY_405493
train,5411,ERB_661063
train,5412,EO_313229
train,5413,EO_689705
train,5414,MO_676317
train,5415,SNE_180156
train,5416,ERB_840276
train,5417,BA_768965
train,5418,MO_347962
train,5419,BNE_623314
train,5420,EO_61374
train,5421,EO_248889
train,5422,MO_189829
train,5423,MO_665320
train,5424,PLATELET_182599
train,5425,ERB_427244
train,5426,SNE_119598
train,5427,EO_44307
train,5428,SNE_290162
train,5429,BNE_118878
train,5430,MO_338834
train,5431,BA_115777
train,5432,BNE_903935
train,5433,PMY_822968
train,5434,EO_53483
train,5435,SNE_974314
train,5436,BNE_954919
train,5437,BNE_946465
train,5438,BA_214867
train,5439,PMY_830790
train,5440,MO_717500
train,5441,BNE_550549
train,5442,EO_397155
train,5443,MMY_205123
train,5444,EO_367768
train,5445,PLATELET_790119
train,5446,EO_289878
train,5447,MO_486311
train,5448,ERB_297101
train,5449,PLATELET_873695
train,5450,IG_394276
train,5451,ERB_909539
train,5452,BA_296615
train,5453,BNE_362479
train,5454,SNE_379742
train,5455,EO_834080
train,5456,ERB_419487
train,5457,BA_343929
train,5458,EO_309157
train,5459,ERB_66535
train,5460,SNE_727213
train,5461,EO_450536
train,5462,PLATELET_491911
train,5463,MY_462446
train,5464,LY_497395
train,5465,EO_294566
train,5466,PMY_753076
train,5467,MO_184578
train,5468,PLATELET_203905
train,5469,ERB_668430
train,5470,SNE_393713
train,5471,BNE_531726
train,5472,PLATELET_46023
train,5473,MY_422387
train,5474,BNE_864705
train,5475,BNE_890664
train,5476,PLATELET_120301
train,5477,PLATELET_545289
train,5478,PLATELET_344
train,5479,BA_779930
train,5480,EO_854185
train,5481,SNE_923601
train,5482,MMY_372812
train,5483,MMY_353938
train,5484,PLATELET_882736
train,5485,PLATELET_156568
train,5486,PLATELET_194404
train,5487,MO_945220
train,5488,EO_643199
train,5489,MO_409354
train,5490,MY_728294
train,5491,EO_520428
train,5492,SNE_893365
train,5493,EO_138253
train,5494,MY_272559
train,5495,PLATELET_294887
train,5496,MMY_678834
train,5497,MO_200691
train,5498,EO_294946
train,5499,ERB_536180
train,5500,ERB_952688
train,5501,PLATELET_968226
train,5502,BNE_79792
train,5503,BNE_883125
train,5504,MO_394173
train,5505,SNE_364981
train,5506,SNE_204853
train,5507,MY_753425
train,5508,PLATELET_750589
train,5509,SNE_56722
train,5510,ERB_435689
train,5511,SNE_778015
train,5512,EO_627603
train,5513,EO_25065
train,5514,PLATELET_721654
train,5515,MMY_990391
train,5516,ERB_679990
train,5517,EO_238985
train,5518,LY_329937
train,5519,LY_644505
train,5520,ERB_816662
train,5521,BNE_95275
train,5522,BNE_870956
train,5523,BNE_338773
train,5524,MY_767938
train,5525,MY_182600
train,5526,EO_483703
train,5527,SNE_310817
train,5528,EO_545808
train,5529,MY_284921
train,5530,BA_695025
train,5531,IG_67523
train,5532,EO_321489
train,5533,PLATELET_299924
train,5534,MMY_113819
train,5535,EO_321841
train,5536,MMY_135318
train,5537,EO_374119
train,5538,EO_64531
train,5539,LY_901764
train,5540,LY_374896
train,5541,PLATELET_863062
train,5542,EO_812957
train,5543,EO_663448
train,5544,PLATELET_748199
train,5545,PLATELET_874885
train,5546,BA_564059
train,5547,ERB_710499
train,5548,SNE_824036
train,5549,PLATELET_618946
train,5550,PLATELET_487942
train,5551,PMY_502322
train,5552,ERB_36367
train,5553,PLATELET_614003
train,5554,EO_26841
train,5555,MY_830433
train,5556,ERB_168295
train,5557,BA_720607
train,5558,BA_320878
train,5559,LY_740842
train,5560,LY_148243
train,5561,MMY_772687
train,5562,PMY_276708
train,5563,MY_828248
train,5564,EO_904430
train,5565,BA_638911
train,5566,PLATELET_208400
train,5567,ERB_545731
train,5568,MMY_488204
train,5569,EO_675600
train,5570,BA_400768
train,5571,PMY_835553
train,5572,MMY_901454
train,5573,BA_878312
train,5574,SNE_362409
train,5575,EO_825851
train,5576,PLATELET_131701
train,5577,ERB_49079
train,5578,EO_96181
train,5579,BNE_204428
train,5580,ERB_394483
train,5581,BNE_344852
train,5582,BNE_715693
train,5583,SNE_783159
train,5584,LY_540241
train,5585,MY_177249
train,5586,ERB_445589
train,5587,SNE_357649
train,5588,MY_842784
train,5589,EO_107073
train,5590,EO_488643
train,5591,LY_571226
train,5592,LY_13675
train,5593,BNE_158217
train,5594,MO_723536
train,5595,EO_781146
train,5596,PLATELET_823482
train,5597,EO_360228
train,5598,LY_445892
train,5599,SNE_455449
train,5600,MO_314647
train,5601,PLATELET_820431
train,5602,LY_321982
train,5603,EO_928297
train,5604,BA_360297
train,5605,BNE_379425
train,5606,ERB_705311
train,5607,MMY_749101
train,5608,MY_272659
train,5609,BA_243554
train,5610,PLATELET_902138
train,5611,BNE_209954
train,5612,EO_323763
train,5613,PLATELET_268497
train,5614,MMY_979126
train,5615,BA_307830
train,5616,SNE_326733
train,5617,LY_929629
train,5618,BA_56068
train,5619,EO_894574
train,5620,ERB_48740
train,5621,ERB_248999
train,5622,EO_803390
train,5623,BNE_105060
train,5624,LY_382149
train,5625,EO_222279
train,5626,MY_320705
train,5627,EO_490376
train,5628,EO_190093
train,5629,ERB_278104
train,5630,PLATELET_452738
train,5631,MO_111681
train,5632,MO_307572
train,5633,ERB_649404
train,5634,SNE_440123
train,5635,MY_862763
train,5636,MY_100463
train,5637,LY_896867
train,5638,BNE_565424
train,5639,BA_606591
train,5640,ERB_947900
train,5641,MO_948549
train,5642,ERB_756753
train,5643,EO_999409
train,5644,SNE_114771
train,5645,BNE_848343
train,5646,EO_800985
train,5647,PMY_898032
train,5648,LY_346776
train,5649,PLATELET_20844
train,5650,SNE_344447
train,5651,MO_261751
train,5652,PLATELET_296267
train,5653,SNE_891016
train,5654,BNE_721486
train,5655,PLATELET_982153
